item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.080257683,dairy,232.63,supermarket,tier 2,13.3,medium,1864.24
low fat,0.059037538,household,237.7248,supermarket,tier 3,12.857645184136183,medium,2607.2728
low fat,0.094916347,soft drinks,172.3106,supermarket,tier 3,12.857645184136183,medium,4277.765
low fat,0.034393057,fruits and vegetables,50.8324,grocery store,tier 3,16.35,medium,155.7972
low fat,0.093261677,health and hygiene,100.9674,supermarket,tier 3,5.32,medium,1222.4088
regular,0.16143544,canned,185.1266,supermarket,tier 1,15.0,small,2766.399
regular,0.089479661,snack foods,148.6708,supermarket,tier 3,8.27,high,2106.5912
low fat,0.008722342,fruits and vegetables,123.5414,supermarket,tier 3,12.857645184136183,medium,4508.1318
low fat,0.020988798,dairy,117.7782,supermarket,tier 2,13.1,medium,1191.782
low fat,0.081260969,meat,221.7798,supermarket,tier 1,12.5,medium,3085.3172
low fat,0.045308131,dairy,42.5138,supermarket,tier 1,19.1,small,649.8208
low fat,0.06705851,household,194.0478,supermarket,tier 2,11.3,medium,3293.7126
low fat,0.035930784,snack foods,184.4924,supermarket,tier 3,13.65,high,9069.5276
low fat,0.018813776,health and hygiene,235.259,supermarket,tier 3,12.857645184136183,medium,5672.616
low fat,0.032099989,health and hygiene,164.1526,supermarket,tier 3,12.857645184136183,medium,2960.1468
regular,0.06823032,dairy,121.044,supermarket,tier 3,18.85,medium,1557.972
regular,0.056592115,snack foods,65.0168,supermarket,tier 2,5.59,small,447.4176
low fat,0.012643035,household,119.8414,supermarket,tier 3,18.6,high,365.5242
low fat,0.063529046,frozen foods,63.751,grocery store,tier 3,9.31,medium,126.502
low fat,0.010630949,meat,65.9826,supermarket,tier 1,6.17,small,1162.4868
regular,0.029490377,snack foods,107.6622,supermarket,tier 2,5.175,small,2858.2794
low fat,0.129983688,household,93.0462,grocery store,tier 1,12.857645184136183,small,185.0924
regular,0.094300933,frozen foods,187.5214,supermarket,tier 3,19.2,medium,1695.7926
regular,0.152001201,fruits and vegetables,252.3382,supermarket,tier 3,12.85,high,6056.1168
low fat,0.039113587,household,116.0176,supermarket,tier 3,16.25,high,1488.7288
low fat,0.02848169,household,110.4912,supermarket,tier 2,6.13,medium,1310.2944
low fat,0.05271592,household,189.653,supermarket,tier 3,12.3,medium,569.259
low fat,0.182493512,health and hygiene,258.8278,grocery store,tier 1,12.857645184136183,small,1041.3112
low fat,0.050562853,health and hygiene,153.3656,grocery store,tier 3,10.1,medium,463.3968
low fat,0.07366703,others,66.2142,supermarket,tier 3,11.15,medium,131.8284
low fat,0.03322326,meat,172.0738,supermarket,tier 3,19.35,medium,3301.7022
low fat,0.037396492,soft drinks,165.6526,supermarket,tier 2,17.25,medium,1808.9786
low fat,0.054015429,seafood,196.3768,supermarket,tier 2,19.85,small,4138.6128
regular,0.02210346,meat,194.7452,supermarket,tier 2,9.5,medium,1370.2164
low fat,0.099274694,snack foods,104.528,supermarket,tier 1,9.395,medium,852.224
low fat,0.070721656,soft drinks,113.286,supermarket,tier 3,4.59,high,1471.418
low fat,0.043554614,fruits and vegetables,148.2418,supermarket,tier 2,5.98,small,2354.2688
regular,0.04923932,fruits and vegetables,144.4102,supermarket,tier 1,6.46,medium,4374.306
low fat,0.08114883,fruits and vegetables,146.8734,supermarket,tier 2,7.02,small,3563.3616
low fat,0.027054244,soft drinks,151.5682,supermarket,tier 2,8.52,small,3506.7686
regular,0.036773101,fruits and vegetables,250.3092,grocery store,tier 3,12.6,medium,249.0092
regular,0.049163321,breads,186.4556,grocery store,tier 3,5.94,medium,563.2668
low fat,0.078168739,canned,91.3804,supermarket,tier 1,16.25,small,1653.8472
low fat,0.05337973,frozen foods,56.7904,supermarket,tier 1,10.695,medium,1113.2176
regular,0.030418998,frozen foods,103.099,supermarket,tier 2,5.88,medium,1341.587
low fat,0.111673587,breads,65.7826,supermarket,tier 3,9.3,medium,968.739
regular,0.027341529,canned,158.292,supermarket,tier 2,19.5,small,3994.8
regular,0.077634044,fruits and vegetables,256.433,supermarket,tier 3,5.82,medium,3844.995
low fat,0.008835694,frozen foods,96.5384,supermarket,tier 1,8.68,small,1182.4608
low fat,0.055990291,health and hygiene,153.2024,supermarket,tier 1,15.7,small,3795.06
regular,0.00799548,frozen foods,78.5618,supermarket,tier 3,12.857645184136183,medium,2255.7304
low fat,0.076369874,fruits and vegetables,97.241,supermarket,tier 3,12.8,medium,1448.115
low fat,0.095351065,baking goods,158.6604,supermarket,tier 2,15.1,medium,2535.3664
low fat,0.026783871,snack foods,108.157,supermarket,tier 2,7.31,small,1098.57
low fat,0.01520491,snack foods,197.2084,supermarket,tier 3,12.857645184136183,medium,4166.5764
low fat,0.099757833,fruits and vegetables,113.9518,supermarket,tier 1,12.35,small,910.8144
low fat,0.0,canned,117.3124,supermarket,tier 3,16.6,high,2014.7108
regular,0.090896452,frozen foods,231.2984,supermarket,tier 2,14.35,small,6024.1584
low fat,0.022602061,frozen foods,98.1068,supermarket,tier 1,7.075,medium,1458.102
low fat,0.044250304,hard drinks,174.708,supermarket,tier 1,18.25,small,2423.512
low fat,0.075885921,dairy,165.1158,supermarket,tier 3,13.1,medium,1504.0422
low fat,0.153177941,health and hygiene,85.2224,supermarket,tier 3,7.68,medium,1278.336
regular,0.0,baking goods,197.911,supermarket,tier 2,19.7,medium,1767.699
low fat,0.027114238,soft drinks,151.9682,supermarket,tier 2,8.52,medium,1677.1502
regular,0.049634572,fruits and vegetables,140.2838,grocery store,tier 3,17.75,medium,280.9676
regular,0.0,snack foods,112.2544,supermarket,tier 3,12.857645184136183,medium,3914.904
regular,0.040587146,snack foods,180.366,supermarket,tier 2,5.785,medium,1258.362
low fat,0.093008616,household,127.8652,supermarket,tier 2,5.945,small,2195.8084
regular,0.17179432,dairy,154.663,supermarket,tier 2,18.25,medium,2659.871
low fat,0.008828341,frozen foods,99.9384,supermarket,tier 3,8.68,high,689.7688
low fat,0.033858187,seafood,113.386,supermarket,tier 1,11.65,small,2603.278
regular,0.034841089,canned,141.1496,supermarket,tier 3,19.25,medium,282.2992
low fat,0.08425957,household,192.3162,grocery store,tier 3,16.2,medium,769.6648
regular,0.083444376,canned,195.8426,supermarket,tier 3,13.0,high,4152.5946
low fat,0.030497325,dairy,256.9672,supermarket,tier 2,17.75,medium,1534.0032
low fat,0.131179812,frozen foods,245.246,supermarket,tier 1,12.15,small,3202.498
low fat,0.012737719,meat,38.5822,supermarket,tier 1,6.32,medium,353.5398
regular,0.159165324,fruits and vegetables,63.4194,supermarket,tier 2,17.25,small,1547.985
low fat,0.122015744,fruits and vegetables,121.744,supermarket,tier 3,7.72,medium,2277.036
regular,0.068091318,dairy,120.644,supermarket,tier 2,18.85,medium,3475.476
low fat,0.067314073,snack foods,175.137,supermarket,tier 2,19.7,medium,2822.992
regular,0.041249072,canned,40.5454,supermarket,tier 1,14.5,small,1216.4166
low fat,0.174340475,fruits and vegetables,116.6834,supermarket,tier 2,17.7,small,3570.6854
regular,0.11454343,canned,113.7202,supermarket,tier 2,15.7,small,3263.0858
low fat,0.029693277,snack foods,159.792,supermarket,tier 3,9.695,medium,2716.464
regular,0.107057186,dairy,224.1772,supermarket,tier 1,11.8,small,3558.0352
low fat,0.009921107,baking goods,183.6924,grocery store,tier 1,12.857645184136183,small,555.2772
low fat,0.031583053,household,260.991,supermarket,tier 3,12.857645184136183,medium,7100.757
low fat,0.097043739,health and hygiene,116.8492,supermarket,tier 2,15.2,small,2664.5316
regular,0.046762633,fruits and vegetables,170.8422,supermarket,tier 2,8.77,small,1724.422
low fat,0.064909488,canned,88.5198,supermarket,tier 2,19.7,small,1308.297
low fat,0.011305479,household,235.5248,supermarket,tier 1,10.5,medium,4740.496
regular,0.0,fruits and vegetables,146.2786,grocery store,tier 3,15.1,medium,433.4358
regular,0.053576661,canned,200.5742,supermarket,tier 3,5.405,high,2388.8904
regular,0.150947728,meat,81.0276,supermarket,tier 3,20.35,high,1868.2348
low fat,0.10818157,dairy,149.605,grocery store,tier 1,12.857645184136183,small,449.415
regular,0.038749536,fruits and vegetables,262.0252,supermarket,tier 2,5.785,small,4459.5284
low fat,0.113790879,soft drinks,185.3924,supermarket,tier 3,11.8,medium,370.1848
low fat,0.065313024,frozen foods,47.1402,supermarket,tier 3,12.857645184136183,medium,1516.0266
low fat,0.0,starchy foods,127.102,supermarket,tier 2,12.5,medium,253.004
regular,0.152813518,soft drinks,45.6086,supermarket,tier 2,6.11,medium,1025.9978
low fat,0.044771473,household,58.2562,supermarket,tier 3,7.105,high,592.562
low fat,0.098083231,canned,50.3324,supermarket,tier 2,8.5,medium,675.1212
regular,0.06121901,baking goods,100.0384,supermarket,tier 2,16.7,medium,1970.768
regular,0.047073322,canned,138.6838,supermarket,tier 2,17.1,medium,2950.1598
low fat,0.029953314,fruits and vegetables,39.5138,supermarket,tier 2,8.325,medium,568.5932
low fat,0.0,snack foods,55.1956,supermarket,tier 3,15.85,high,1255.6988
low fat,0.040520754,others,153.934,grocery store,tier 1,12.857645184136183,small,153.134
low fat,0.052554508,snack foods,190.3504,supermarket,tier 3,12.857645184136183,medium,1917.504
low fat,0.018514652,frozen foods,252.7698,supermarket,tier 2,12.15,medium,5834.4054
low fat,0.07871426,canned,37.2506,supermarket,tier 2,15.85,medium,493.3578
low fat,0.054197299,breads,83.5566,supermarket,tier 2,17.1,small,1860.2452
low fat,0.103442268,snack foods,144.847,supermarket,tier 1,15.5,small,2433.499
low fat,0.095360186,soft drinks,172.3106,supermarket,tier 2,14.15,small,3251.1014
low fat,0.053031857,canned,149.1734,supermarket,tier 3,12.857645184136183,medium,4454.202
low fat,0.013990601,soft drinks,127.6652,supermarket,tier 2,6.865,small,2841.6344
regular,0.066237024,breakfast,183.1292,supermarket,tier 2,16.5,small,6385.022
low fat,0.089761211,health and hygiene,159.4604,supermarket,tier 2,14.5,small,2376.906
regular,0.01863822,snack foods,110.2544,supermarket,tier 3,19.35,medium,1677.816
low fat,0.016176344,household,192.1478,supermarket,tier 3,8.51,medium,1937.478
low fat,0.089196394,canned,147.0734,grocery store,tier 3,6.65,medium,296.9468
low fat,0.092782895,household,252.6066,supermarket,tier 1,7.39,small,2259.0594
low fat,0.0358031,fruits and vegetables,130.3284,supermarket,tier 1,10.895,medium,2504.7396
regular,0.028271345,canned,170.5422,supermarket,tier 2,8.63,small,2069.3064
low fat,0.043238822,baking goods,92.5436,supermarket,tier 1,7.75,small,1701.7848
low fat,0.037955309,meat,62.8826,supermarket,tier 1,12.15,medium,710.4086
low fat,0.089186083,frozen foods,194.3452,supermarket,tier 3,18.25,medium,4502.1396
low fat,0.044566659,dairy,88.5856,supermarket,tier 1,19.85,medium,703.0848
low fat,0.028638276,baking goods,195.8136,supermarket,tier 3,9.3,medium,2138.5496
regular,0.057762301,fruits and vegetables,237.3564,supermarket,tier 3,12.857645184136183,medium,2145.2076
low fat,0.075711199,hard drinks,55.6614,supermarket,tier 2,5.98,medium,331.5684
low fat,0.027767577,baking goods,82.1592,grocery store,tier 1,12.857645184136183,small,412.796
low fat,0.049865399,dairy,82.925,supermarket,tier 1,7.02,small,1165.15
low fat,0.052061483,fruits and vegetables,76.7986,supermarket,tier 1,7.72,medium,1324.2762
regular,0.096387053,dairy,45.6086,supermarket,tier 3,5.925,high,356.8688
regular,0.128176489,baking goods,224.8404,supermarket,tier 3,9.695,high,3600.6464
low fat,0.064110725,health and hygiene,122.3414,supermarket,tier 1,12.6,small,243.6828
regular,0.035561344,snack foods,112.1518,supermarket,tier 1,15.6,medium,1821.6288
regular,0.119647957,fruits and vegetables,180.9976,supermarket,tier 1,16.7,medium,4165.2448
regular,0.238831875,fruits and vegetables,88.2514,grocery store,tier 3,18.0,medium,88.5514
regular,0.075676339,frozen foods,190.4846,supermarket,tier 3,12.857645184136183,medium,8789.8916
low fat,0.021416681,fruits and vegetables,104.6306,supermarket,tier 3,20.85,medium,1149.8366
low fat,0.024766802,household,151.0392,supermarket,tier 3,12.857645184136183,medium,3281.0624
regular,0.070691729,frozen foods,230.201,supermarket,tier 1,18.7,small,5742.525
regular,0.030693309,canned,228.0352,supermarket,tier 3,12.857645184136183,medium,10306.584
low fat,0.055671582,baking goods,133.3284,supermarket,tier 2,18.85,medium,263.6568
low fat,0.040507228,fruits and vegetables,186.924,supermarket,tier 2,11.65,small,2237.088
low fat,0.035626319,health and hygiene,93.112,supermarket,tier 3,16.5,high,932.12
low fat,0.143688905,breakfast,128.1994,supermarket,tier 3,15.6,medium,2184.4898
regular,0.106542886,fruits and vegetables,173.2396,supermarket,tier 2,12.3,medium,3139.9128
regular,0.208662546,dairy,231.83,grocery store,tier 1,12.857645184136183,small,466.06
low fat,0.024107056,fruits and vegetables,56.6272,supermarket,tier 2,10.65,medium,447.4176
low fat,0.104058452,canned,102.499,supermarket,tier 2,16.2,medium,2063.98
regular,0.048403392,dairy,48.2376,supermarket,tier 3,10.5,medium,527.3136
regular,0.026391403,canned,92.812,supermarket,tier 3,12.857645184136183,medium,2609.936
regular,0.031007381,fruits and vegetables,123.4072,supermarket,tier 2,7.55,medium,2082.6224
low fat,0.150672399,canned,104.728,supermarket,tier 3,12.857645184136183,medium,2450.144
regular,0.149598628,snack foods,179.466,supermarket,tier 1,13.35,medium,3775.086
low fat,0.077290355,fruits and vegetables,44.5086,supermarket,tier 2,16.0,medium,713.7376
regular,0.078758649,snack foods,103.0016,grocery store,tier 1,12.857645184136183,small,202.4032
low fat,0.036359891,snack foods,90.7488,supermarket,tier 3,16.85,high,2263.72
low fat,0.046747071,fruits and vegetables,49.9692,supermarket,tier 2,8.185,medium,837.5764
low fat,0.0,hard drinks,125.9362,supermarket,tier 1,19.7,medium,1635.8706
low fat,0.041865848,health and hygiene,189.7214,supermarket,tier 1,10.8,small,5841.0634
regular,0.031713126,baking goods,172.5764,supermarket,tier 2,12.6,medium,1030.6584
low fat,0.07044068,dairy,216.885,supermarket,tier 3,16.7,medium,6275.165
low fat,0.006087409,frozen foods,185.0898,supermarket,tier 3,13.1,medium,1870.898
regular,0.035456465,fruits and vegetables,162.2578,supermarket,tier 2,14.85,medium,3690.5294
low fat,0.142107998,fruits and vegetables,150.3734,grocery store,tier 1,12.857645184136183,small,296.9468
regular,0.030064132,canned,58.022,supermarket,tier 3,13.0,high,898.83
low fat,0.029781363,soft drinks,146.9444,supermarket,tier 1,12.1,small,1596.5884
low fat,0.056387854,baking goods,245.4118,supermarket,tier 3,11.3,high,6669.3186
low fat,0.038653608,fruits and vegetables,245.4144,supermarket,tier 3,10.0,high,7105.4176
low fat,0.083172413,baking goods,121.0756,supermarket,tier 2,20.6,medium,1696.4584
regular,0.020565921,dairy,86.054,supermarket,tier 2,11.5,small,1384.864
low fat,0.008609602,health and hygiene,114.8492,supermarket,tier 2,11.8,medium,1390.1904
low fat,0.121180705,breakfast,177.037,grocery store,tier 3,8.895,medium,176.437
low fat,0.174703862,snack foods,104.0964,supermarket,tier 2,9.3,medium,1788.3388
regular,0.127800388,frozen foods,177.037,supermarket,tier 3,12.857645184136183,medium,4587.362
low fat,0.296713665,household,171.8422,grocery store,tier 3,19.1,medium,1034.6532
low fat,0.018125948,health and hygiene,94.9094,supermarket,tier 2,17.85,medium,761.6752
low fat,0.029859711,baking goods,94.1436,supermarket,tier 2,6.445,medium,1418.154
low fat,0.116203156,meat,53.5324,grocery store,tier 3,12.65,medium,415.4592
low fat,0.09264951,household,157.8604,supermarket,tier 2,13.15,small,3803.0496
low fat,0.081197035,breads,121.7414,grocery store,tier 1,12.857645184136183,small,365.5242
low fat,0.049070183,soft drinks,61.9168,supermarket,tier 2,15.0,small,767.0016
low fat,0.131394793,baking goods,151.9024,supermarket,tier 3,11.65,high,1669.8264
regular,0.0,frozen foods,152.2366,grocery store,tier 3,20.1,medium,151.1366
low fat,0.0,baking goods,102.9016,supermarket,tier 1,17.35,small,1922.8304
low fat,0.022526293,fruits and vegetables,95.0094,supermarket,tier 2,18.1,medium,1713.7692
low fat,0.163838951,canned,51.3324,grocery store,tier 3,8.5,medium,311.5944
low fat,0.11349714,baking goods,56.1956,supermarket,tier 2,14.1,medium,1364.89
regular,0.094185483,snack foods,126.2704,supermarket,tier 2,11.8,medium,2002.7264
low fat,0.14113846,snack foods,155.0998,supermarket,tier 3,6.035,high,3691.1952
low fat,0.164006137,snack foods,113.2834,grocery store,tier 1,12.857645184136183,small,575.917
low fat,0.17314115,household,168.4448,grocery store,tier 3,12.5,medium,170.4448
low fat,0.039555016,meat,116.8808,supermarket,tier 2,20.85,small,820.2656
regular,0.037580877,frozen foods,162.6526,supermarket,tier 1,14.0,medium,4275.7676
low fat,0.035064318,dairy,92.412,supermarket,tier 1,17.25,small,1304.968
low fat,0.017678008,health and hygiene,129.2626,supermarket,tier 2,11.5,medium,1705.1138
low fat,0.041986639,snack foods,93.2462,supermarket,tier 1,6.675,medium,1480.7392
low fat,0.130955811,dairy,90.3172,supermarket,tier 1,5.8,small,1338.258
low fat,0.026492726,frozen foods,208.4954,supermarket,tier 2,8.895,medium,6251.862
low fat,0.185130961,household,32.9216,supermarket,tier 1,7.67,medium,588.5672
low fat,0.026934673,frozen foods,106.128,supermarket,tier 2,10.895,medium,319.584
